id,timestamp,message,category,stage,severity_score,is_risk,recommended_action,context,clinical_basis
1364,08/02/2025 17:03,me rn tbh,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1365,08/02/2025 17:12,All systems go ðŸ‘,neutral,none,0,0,none,email,Normal workplace communication patterns
1366,08/02/2025 17:30,The greyness has returned. Everything's muted.,depression,early,3,1,monitor,slack,Anhedonia onset
1367,08/02/2025 17:46,The engine is running rougher.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
1368,08/02/2025 17:50,The pressure is unbearable.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
1369,08/02/2025 17:54,Almost done: three hours later...,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1370,08/02/2025 17:57,The tension is constant.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
1371,08/02/2025 17:58,The machine has stopped.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
1372,08/02/2025 18:00,The competing priorities are creating friction.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
1373,08/02/2025 18:14,A heaviness building.,depression,early,3,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
1374,08/02/2025 18:19,The detachment protects me.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
1375,08/02/2025 18:19,No light reaches.,depression,middle,6,1,hr_review,email,DSM-5: Major Depressive Episode criteria
1376,08/02/2025 18:23,Took the long route past that bridge again.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
1377,08/02/2025 18:27,Nerves are waking up.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
1378,08/02/2025 18:30,The effort to engage socially is disproportionate right now.,depression,early,3,1,monitor,slack,Social energy deficit
1379,08/02/2025 18:37,Sensing pressure ahead.,stress,early,3,1,monitor,email,Acute stress response; anticipatory anxiety
1380,08/02/2025 18:52,Feeling somewhat grey.,depression,early,2,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
1381,08/02/2025 18:58,Past the point of self-repair.,burnout,late,9,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
1382,08/02/2025 19:00,The plan is forming.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
1383,08/02/2025 19:03,Exactly right.,neutral,none,0,0,none,email,Normal workplace communication patterns
1384,08/02/2025 19:07,Feel a bit useless lately.,depression,early,2,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
1385,08/02/2025 19:26,Lost the ability to switch off completely.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
1386,08/02/2025 19:30,The mornings are the hardest. Everything feels heavy.,depression,early,3,1,monitor,slack,Diurnal variation
1387,08/02/2025 19:37,Feeling othered in subtle ways.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
1388,08/02/2025 19:46,Thinking about when.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
1389,08/02/2025 20:03,I've given up on recovery.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
1390,08/02/2025 20:19,The effort feels disproportionate lately.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1391,08/02/2025 20:26,Perpetual strain.,stress,middle,4,1,monitor,slack,Chronic stress; physiological stress markers
1392,08/02/2025 20:30,Working late but the vibes are immaculate. (The vibes are terrible.),humor_sarcasm,none,0,0,none,slack,Self-aware contradiction humor
1393,08/02/2025 20:32,I jump at sudden noises now. Always on edge.,harassment,late,10,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
1394,08/02/2025 20:54,Energy dips earlier in the week now.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
1395,08/02/2025 20:54,The bug is a feature now. Marketing approved.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1396,08/02/2025 21:16,The project is proceeding according to plan with no significant blockers.,neutral,none,0,0,none,email,Normal workplace communication patterns
1397,08/02/2025 21:45,Noticing unequal treatment in small ways.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
1398,08/02/2025 21:57,The stress has taken everything.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
1399,08/02/2025 22:13,Thinking about the how now.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
1400,08/02/2025 22:22,The tank is bone dry.,burnout,late,8,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
1401,08/02/2025 22:26,Made my decision.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1402,08/02/2025 22:48,The constant state of emergency is destroying me.,stress,late,9,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
1403,08/02/2025 23:10,Running on fumes.,burnout,middle,6,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
1404,09/02/2025 00:03,Feeling flat.,depression,early,4,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
1405,09/02/2025 00:17,Being victimized systematically.,harassment,late,9,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
1406,09/02/2025 00:21,No future I can imagine.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
1407,09/02/2025 00:33,Starting to question if this is worth it.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
1408,09/02/2025 01:03,Irritability creeping into relationships.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
1409,09/02/2025 01:30,Wishing I wouldn't wake up isn't the same as wanting to die. Is it?,depression,late,10,1,urgent_hr_intervention,slack,1:30am - passive ideation
1410,09/02/2025 01:45,There's nothing left to feel.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1411,09/02/2025 01:57,The depression has taken everything.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1412,09/02/2025 02:44,The destruction is complete.,burnout,late,9,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
1413,09/02/2025 02:53,"My body is screaming at me to stop. Constant headaches, can't sleep, stomach issues.",burnout,late,9,1,urgent_hr_intervention,slack,Somatic symptoms - severe
1414,09/02/2025 03:18,Reminder: retro at 4pm. Bring snacks if you can.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1415,09/02/2025 03:30,The emptiness has won. Nothing inside left.,depression,late,10,1,urgent_hr_intervention,slack,Emotional emptiness
1416,09/02/2025 03:51,The figures look spot on to me.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1417,09/02/2025 04:00,The world continues and I watch. Not participating.,depression,late,10,1,urgent_hr_intervention,slack,4am - dissociation
1418,09/02/2025 04:16,Thank you for everything. Take care of yourself.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1419,09/02/2025 05:03,Developed an eye twitch that won't go away.,stress,late,9,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
1420,09/02/2025 05:38,The disconnection is complete.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
1421,09/02/2025 07:19,Cross-training is scheduled.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1422,09/02/2025 07:22,The governance meeting was productive.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1423,09/02/2025 07:24,Can't function normally anymore.,stress,late,7,1,hr_review,slack,Severe stress response; anxiety disorder symptoms
1424,09/02/2025 07:24,Something systemic is present.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
1425,09/02/2025 07:52,Initiative feels harder to summon.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1426,09/02/2025 08:00,Professional emptiness.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
1427,09/02/2025 08:10,Pricing strategy approved.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1428,09/02/2025 08:26,All meaning is gone.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
1429,09/02/2025 08:35,Right then. Into the breach once more.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1430,09/02/2025 08:36,Complete overwhelm.,stress,late,9,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
1431,09/02/2025 08:46,This meeting has big filler episode energy.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1432,09/02/2025 08:51,Meeting bingo: I had 'circle back' three times.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1433,09/02/2025 08:54,Submitted the change request.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1434,09/02/2025 08:58,Budget allocation finalized.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1435,09/02/2025 09:02,The methodology is more of a vibe.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1436,09/02/2025 09:03,Noticing patterns in who gets opportunities.,harassment,early,3,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
1437,09/02/2025 09:13,"Promotions feel political, not merit-based.",burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
1438,09/02/2025 09:14,Goal reached.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1439,09/02/2025 09:19,The thought of stopping brings relief.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1440,09/02/2025 09:32,Cross-team coordination is working well.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1441,09/02/2025 09:33,The performance metrics are adding pressure.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
1442,09/02/2025 09:34,Successfully looked engaged for 45 minutes straight.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1443,09/02/2025 09:36,There's a dimness inside.,depression,early,4,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
1444,09/02/2025 09:43,The fuel is running out.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
1445,09/02/2025 09:55,The responsibility increase is both exciting and stressful.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
1446,09/02/2025 09:55,The hollow feeling dominates.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
1447,09/02/2025 09:56,The world feels slightly distant.,depression,early,3,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
1448,09/02/2025 10:12,on track,neutral,none,0,0,none,slack,Normal workplace communication patterns
1449,09/02/2025 10:20,Client reviewed the roughs. Minor amends.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1450,09/02/2025 10:29,Feedback cycles are healthy.,neutral,none,0,0,none,email,Normal workplace communication patterns
1451,09/02/2025 10:32,We're well-positioned to hit the quarterly targets.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1452,09/02/2025 10:33,Feeling some butterflies about the interview panel.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
1453,09/02/2025 10:39,Accredited expert in nothing specific.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1454,09/02/2025 10:50,The despair is absolute.,depression,late,8,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1455,09/02/2025 11:05,The ease has slightly evaporated.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
1456,09/02/2025 11:07,Just a shell going through motions.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
1457,09/02/2025 11:16,lowkey unhinged email but okay,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1458,09/02/2025 11:29,Quality doesn't matter anymore.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
1459,09/02/2025 11:30,The hopelessness is growing.,depression,middle,6,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1460,09/02/2025 11:32,Thank you for your patience. I will update you soon.,neutral,none,0,0,none,email,Normal workplace communication patterns
1461,09/02/2025 11:34,will do,neutral,none,0,0,none,email,Normal workplace communication patterns
1462,09/02/2025 11:35,The world is very far away.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1463,09/02/2025 11:45,The undertow of worry is there.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
1464,09/02/2025 11:54,"Not suicidal, just... tired of the endlessness.",suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1465,09/02/2025 11:55,Work takes everything and gives nothing.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
1466,09/02/2025 12:02,Life feels heavy.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1467,09/02/2025 12:05,Feedback from the team was constructive.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1468,09/02/2025 12:07,The hotfix has been deployed to production.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1469,09/02/2025 12:12,Running on less.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
1470,09/02/2025 12:14,The interest is harder to maintain.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
1471,09/02/2025 12:14,The feedback session has me a bit anxious.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
1472,09/02/2025 12:17,Being treated differently.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
1473,09/02/2025 12:19,Colors fading slightly.,depression,early,2,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
1474,09/02/2025 12:21,Motivation: status unknown.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1475,09/02/2025 12:24,Successfully avoided doing the thing by doing all the other things.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1476,09/02/2025 12:30,Office supplies have been ordered.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1477,09/02/2025 12:33,I feel seen and I don't like it,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1478,09/02/2025 12:39,Smiling takes effort. Exhausting effort.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1479,09/02/2025 12:42,Could be worse (how).,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1480,09/02/2025 12:42,Performance has improved since the update.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1481,09/02/2025 13:04,Sometimes I wonder if the emails dream of being deleted.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1482,09/02/2025 13:12,Starting to coast more than I should.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1483,09/02/2025 13:14,The campaign goes live Monday.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1484,09/02/2025 13:26,The abuse is constant and severe.,harassment,late,8,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
1485,09/02/2025 13:33,Something in the engine is tired.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
1486,09/02/2025 13:36,No support from leadership.,harassment,middle,5,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
1487,09/02/2025 13:38,Going through motions automatically.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
1488,09/02/2025 13:58,"Thanks for the update, very helpful.",neutral,none,0,0,none,slack,Normal workplace communication patterns
1489,09/02/2025 14:03,My manager makes everything harder than it needs to be.,harassment,middle,7,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
1490,09/02/2025 14:10,Design system updates are documented.,neutral,none,0,0,none,email,Normal workplace communication patterns
1491,09/02/2025 14:12,stressed but make it fashion,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
1492,09/02/2025 14:15,The recovery periods are longer.,burnout,early,3,1,monitor,email,MBI: Early emotional exhaustion
1493,09/02/2025 14:15,"'Just one more bug' I say, for the 17th time today.",humor_sarcasm,none,0,0,none,slack,Debugging humor
1494,09/02/2025 14:21,Retaliation for every attempt to address it.,harassment,late,10,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
1495,09/02/2025 14:21,Me: I'll have a relaxing weekend. Also me: works 12 hours.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1496,09/02/2025 14:23,The vibes are off. The vibes have been off.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1497,09/02/2025 14:27,Researching things I shouldn't.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
1498,09/02/2025 14:34,Work is purely transactional.,burnout,middle,5,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
1499,09/02/2025 14:42,understood,neutral,none,0,0,none,email,Normal workplace communication patterns
1500,09/02/2025 14:50,Covering for Sarah while she's out.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1501,09/02/2025 14:54,Waking at 3am with racing thoughts. Every night now.,stress,middle,6,1,hr_review,slack,Sleep maintenance insomnia
1502,09/02/2025 15:15,The burden of being is heavy.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1503,09/02/2025 15:16,Feel like an imposition on the world.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
1504,09/02/2025 15:20,Agenda: ignored collectively.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1505,09/02/2025 15:24,Nothing penetrates the fog.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1506,09/02/2025 15:25,My disability accommodations are treated as special favours.,harassment,middle,7,1,hr_review,slack,Disability discrimination
1507,09/02/2025 15:26,Meeting notes: everyone agreed to agree later.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1508,09/02/2025 15:30,The edge is near.,suicidal_ideation,middle,7,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
1509,09/02/2025 15:40,The office plant is my emotional support vegetation.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1510,09/02/2025 15:43,Happy to discuss further: I absolutely do not want to discuss this further.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1511,09/02/2025 15:44,Software update: surprise feature removal.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1512,09/02/2025 15:48,The efficiency is dropping off.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
1513,09/02/2025 15:51,Check the README for setup instructions.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1514,09/02/2025 16:00,Thanks everyone for the collaboration.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1515,09/02/2025 16:00,The pairing session was helpful.,neutral,none,0,0,none,email,Normal workplace communication patterns
1516,09/02/2025 16:18,I'm broken in a way that can't be fixed. Fundamentally defective.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe worthlessness
1517,09/02/2025 16:32,"I'm not procrastinating, I'm prioritizing my anxiety.",humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1518,09/02/2025 16:34,Conscious of the expectations on the new role.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
1519,09/02/2025 16:37,Feeling a bit on edge about tomorrow's presentation.,stress,early,3,1,monitor,email,Acute stress response; anticipatory anxiety
1520,09/02/2025 16:42,Complete workplace warfare.,harassment,late,10,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
1521,09/02/2025 16:44,I've been set up to fail and now I'm being blamed.,harassment,late,9,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
1522,09/02/2025 16:45,Everything is ready for tomorrow.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1523,09/02/2025 16:47,Love how everything is urgent except my mental health.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1524,09/02/2025 16:58,Test coverage improved to 91%.,neutral,none,0,0,none,slack,Quality metric
1525,09/02/2025 17:08,Being held to different standards.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
1526,09/02/2025 17:13,Mute button: the real MVP of 2020-forever.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1527,09/02/2025 17:21,Everything is under control. The control is minimal.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1528,09/02/2025 17:29,Scope creep achieved sentience.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1529,09/02/2025 17:29,Due date and done date: mortal enemies.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1530,09/02/2025 17:44,My email tone: professional. My real tone: chaotic.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1531,09/02/2025 17:48,Thank you.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1532,09/02/2025 17:49,Some anxiety about the career progression conversation.,stress,early,3,1,monitor,email,Acute stress response; anticipatory anxiety
1533,09/02/2025 17:55,I reckon we can close this by Friday.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1534,09/02/2025 18:00,I'm coasting. Not proud of it but it's all I have.,burnout,early,3,1,monitor,slack,Reduced effort
1535,09/02/2025 18:01,The point is hard to see.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
1536,09/02/2025 18:09,The extra mile feels like extra everything.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
1537,09/02/2025 18:17,System: lagging behind my deadlines.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1538,09/02/2025 18:19,the slack notification goes off and so does my will,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1539,09/02/2025 18:30,Work used to energise me. Now it drains.,burnout,early,3,1,monitor,slack,Energy reversal
1540,09/02/2025 19:00,The pressure has become the baseline.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
1541,09/02/2025 19:03,The exhaustion is fundamental.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
1542,09/02/2025 19:03,Noticing some work thoughts creeping into personal time.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
1543,09/02/2025 19:14,Less fuel available now.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1544,09/02/2025 19:15,Snapping at people more than I should. I know it's the stress.,stress,middle,6,1,hr_review,slack,Behavioural impact recognition
1545,09/02/2025 19:15,The mentorship program has been valuable.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1546,09/02/2025 19:26,The fridge is calling. It's always calling.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
1547,09/02/2025 19:32,Impossible deadlines designed to make me fail.,harassment,middle,5,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
1548,09/02/2025 19:32,Access to information is unequal.,harassment,early,4,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
1549,09/02/2025 19:50,Professional credibility constantly tested.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
1550,09/02/2025 19:57,Haven't had a proper lunch break in over a week.,stress,middle,5,1,hr_review,email,Chronic stress; physiological stress markers
1551,09/02/2025 20:11,The spark is dimming.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1552,09/02/2025 20:14,Going through empty motions.,burnout,middle,5,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
1553,09/02/2025 20:15,They've created a hostile environment. I've used those exact words.,harassment,middle,7,1,hr_review,slack,Legal terminology recognition
1554,09/02/2025 20:19,It's time.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1555,09/02/2025 20:22,Trapped in the heaviness.,depression,middle,5,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1556,09/02/2025 20:32,Checking out mentally.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
1557,09/02/2025 20:49,My doctor is concerned.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
1558,09/02/2025 20:54,Greatly appreciated.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1559,09/02/2025 21:23,Hard to see the point in making plans.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
1560,09/02/2025 21:31,No more.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1561,09/02/2025 21:33,The struggle is almost over.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1562,09/02/2025 21:47,The tank is dry.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
1563,09/02/2025 21:53,Lost completely.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1564,09/02/2025 22:20,The pressure gauge is ticking up.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
1565,09/02/2025 22:46,The energy isn't what it was.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
1566,09/02/2025 22:50,Can't find meaning anywhere.,burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
1567,09/02/2025 23:00,Every notification triggers a stress response now.,stress,middle,6,1,hr_review,slack,Conditioned anxiety
1568,09/02/2025 23:03,Finished the quarterly analysis.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1569,09/02/2025 23:43,Career destruction complete.,harassment,late,8,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
1570,10/02/2025 00:02,Done.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1571,10/02/2025 00:11,I'm quite pleased with how the launch went.,neutral,none,0,0,none,email,Normal workplace communication patterns
1572,10/02/2025 00:16,Farewell to all.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1573,10/02/2025 00:25,Existence is punishment.,depression,late,9,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1574,10/02/2025 00:47,Feel like I'm already barely here.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
1575,10/02/2025 00:57,Lost all investment in outcomes.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
1576,10/02/2025 01:04,Connection feels impossible now.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
1577,10/02/2025 01:28,Can't function under this stress.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
1578,10/02/2025 01:35,The hostile behaviors are escalating.,harassment,middle,7,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
1579,10/02/2025 02:39,Running down slowly.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
1580,10/02/2025 02:50,Expert at strategic silence.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
1581,10/02/2025 03:15,Going.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
1582,10/02/2025 03:37,Can barely perform basic functions.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
1583,10/02/2025 03:48,Safety inspection passed.,neutral,none,0,0,none,slack,Normal workplace communication patterns
1584,10/02/2025 03:56,The burden lifts when I think about ending it.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1585,10/02/2025 04:06,No more pain.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
1586,10/02/2025 04:28,Work took everything and left nothing.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
